location_key,city,state_abbreviation,state_fips,zip_code,ruca_code,ruca_description,country
13087,Firebaugh,CA,06,93622,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",US
13088,El Monte,CA,06,91733,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
13089,Eunice,LA,22,70535,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",US
13090,Cleveland,OH,39,44159,,,US
13091,N Ridgeville,OH,39,44039,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
13092,Ocean Springs,MS,28,39566,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
13093,Bryson City,NC,37,28713,10.0,"Rural areas: primary flow to a tract outside a urbanized area of 50,000 and greater or UC",US
13094,Orting,WA,53,98360,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
13095,Gardena,CA,06,90249,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
13096,Charleston,WV,54,25315,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
13097,Bonifay,FL,12,32425,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",US
13098,Mellen,WI,55,54546,10.3,"Secondary flow 30% to <50% to a urban cluster of 2,500 to 9,999",US
13099,Plano,TX,48,75070,2.0,"Metropolitan area high commuting: primary flow 30% or more to a urbanized area of 50,000 and greater",US
13100,Everson,WA,53,98247,2.0,"Metropolitan area high commuting: primary flow 30% or more to a urbanized area of 50,000 and greater",US
13101,Benton,LA,22,71006,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
13102,Peosta,IA,19,52068,2.0,"Metropolitan area high commuting: primary flow 30% or more to a urbanized area of 50,000 and greater",US
13103,Heppner,OR,41,97836,10.0,"Rural areas: primary flow to a tract outside a urbanized area of 50,000 and greater or UC",US
13104,Houston,TX,48,77045,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
13105,Palmer Township,PA,42,18045,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
13106,Manor,TX,48,78653,2.0,"Metropolitan area high commuting: primary flow 30% or more to a urbanized area of 50,000 and greater",US
13107,Corozal,PR,72,00960,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
13108,Denver,CO,08,80219,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
13109,Kahoka,MO,29,63445,10.0,"Rural areas: primary flow to a tract outside a urbanized area of 50,000 and greater or UC",US
13110,Tinley Park,IL,17,60414,,,US
13111,Isabela,PR,72,00662,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
13112,Browning,MT,30,59417,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",US
13113,Vine Grove,KY,21,40175,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
13114,Paynesville,MN,27,56362,10.0,"Rural areas: primary flow to a tract outside a urbanized area of 50,000 and greater or UC",US
13115,Camanche,IA,19,52730,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",US
13116,Lakewood Ranch,FL,12,34211,2.0,"Metropolitan area high commuting: primary flow 30% or more to a urbanized area of 50,000 and greater",US
13117,Fuquay-Varina,NC,37,27526,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
13118,Rushville,IL,17,62681,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",US
13119,Hamilton,GA,13,31811,2.0,"Metropolitan area high commuting: primary flow 30% or more to a urbanized area of 50,000 and greater",US
13120,Portland,OR,41,97221,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
13121,Waverly,NY,36,14892,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",US
13122,Bridgton,ME,23,04009,10.0,"Rural areas: primary flow to a tract outside a urbanized area of 50,000 and greater or UC",US
13123,Wesley Chapel,NC,37,28104,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
13124,Cottonwood,ID,16,83522,10.0,"Rural areas: primary flow to a tract outside a urbanized area of 50,000 and greater or UC",US
13125,Hastings,NE,31,68902,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",US
13126,Delhi,NY,36,13753,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",US
13127,Berwyn Heights,MD,24,20740,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
13128,Helena,AR,05,72342,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",US
13129,Lake Success,NY,36,10042,,,US
13130,Olympia,WA,53,98516,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
13131,Nampa,ID,16,83886,,,US
13132,Austell,GA,13,30328,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
13133,Barron,WI,55,54812,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",US
13134,Stafford Township,NJ,34,08050,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
13135,San Juan,PR,72,00925,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
13136,Lomita,CA,06,90717,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
13137,Fort Lee,VA,51,23801,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
13138,Gilmer,TX,48,75645,2.0,"Metropolitan area high commuting: primary flow 30% or more to a urbanized area of 50,000 and greater",US
13139,Inez,KY,21,41224,8.0,"Small town high commuting: primary flow 30% or more to a urban cluster of 2,500 to 9,999",US
13140,Arlington,TX,48,76010,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
13141,Bigfork,MN,27,56628,10.0,"Rural areas: primary flow to a tract outside a urbanized area of 50,000 and greater or UC",US
13142,Athens,GA,13,30604,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
13143,Fort Lauderdale,FL,12,33313,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
13144,Sugarland,TX,48,77478,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
13145,Southwest Ranches,FL,12,33330,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
13146,Houston,TX,48,77010,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
13147,Seattle,WA,53,98136,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
13148,Carrollton,MO,29,64633,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",US
13149,Saint Gabriel,LA,22,70776,2.0,"Metropolitan area high commuting: primary flow 30% or more to a urbanized area of 50,000 and greater",US
13150,Purcell,OK,40,73080,2.0,"Metropolitan area high commuting: primary flow 30% or more to a urbanized area of 50,000 and greater",US
13151,Orange Cove,CA,06,93646,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",US
13152,Saint Clair,MI,26,48079,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
13153,Johnson,NE,31,68378,10.0,"Rural areas: primary flow to a tract outside a urbanized area of 50,000 and greater or UC",US
13154,Oakland Park,FL,12,33308,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
13155,Wachapreague,VA,51,23480,10.0,"Rural areas: primary flow to a tract outside a urbanized area of 50,000 and greater or UC",US
13156,Worthington,IN,18,47471,10.0,"Rural areas: primary flow to a tract outside a urbanized area of 50,000 and greater or UC",US
13157,Tulsa,OK,40,74134,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
13158,Brielle,NJ,34,08730,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
13159,Rochester,NY,36,14608,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
13160,Baton Rouge,LA,22,70827,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
13161,Chicago,IL,17,60636,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
13162,East Lyme,CT,09,06333,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
13163,Lavernia,TX,48,78121,2.0,"Metropolitan area high commuting: primary flow 30% or more to a urbanized area of 50,000 and greater",US
13164,Macon,MS,28,39341,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",US
13165,Atlanta,GA,13,30344,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
13166,Waycross,GA,13,31503,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",US
13167,Pueblo Of Acoma,NM,35,87034,2.0,"Metropolitan area high commuting: primary flow 30% or more to a urbanized area of 50,000 and greater",US
13168,St Louis,MO,29,63128,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
13169,Aberdeen,ID,16,83210,10.0,"Rural areas: primary flow to a tract outside a urbanized area of 50,000 and greater or UC",US
13170,Marianna,FL,12,32448,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",US
13171,Scottsdale,AZ,04,85252,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
13172,Texico,NM,35,88135,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",US
13173,Heber,UT,49,84032,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",US
13174,Tekamah,NE,31,68061,10.0,"Rural areas: primary flow to a tract outside a urbanized area of 50,000 and greater or UC",US
13175,Braidwood,IL,17,60408,2.0,"Metropolitan area high commuting: primary flow 30% or more to a urbanized area of 50,000 and greater",US
13176,Evansville,IN,18,47747,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
13177,Chicago,ID,16,60637,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
13178,Coconut Creek,FL,12,33066,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
13179,Columbia,LA,22,71418,2.0,"Metropolitan area high commuting: primary flow 30% or more to a urbanized area of 50,000 and greater",US
13180,Blairstown,NJ,34,07825,2.0,"Metropolitan area high commuting: primary flow 30% or more to a urbanized area of 50,000 and greater",US
13181,Buffalo,TX,48,75831,10.0,"Rural areas: primary flow to a tract outside a urbanized area of 50,000 and greater or UC",US
13182,Lancaster,WI,55,53813,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",US
13183,Spokane Valley,WA,53,99212,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
13184,Carrollton,GA,13,30116,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",US
13185,Pavo,GA,13,31778,5.0,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",US
13186,Butler,AL,01,36904,10.0,"Rural areas: primary flow to a tract outside a urbanized area of 50,000 and greater or UC",US
13187,Mendota,IL,17,61342,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",US
13188,Jefferson,IA,19,50129,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",US
13189,Bessemer,AL,01,35020,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
13190,Saint Charles,MO,29,63304,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
13191,Rockville,MD,24,20853,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
13192,Plover,WI,55,54467,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",US
13193,Chancellor,SD,46,57015,10.1,"Secondary flow 30% to <50% to a urbanized area of 50,000 and greater",US
13194,Leesburg,AL,01,35983,2.0,"Metropolitan area high commuting: primary flow 30% or more to a urbanized area of 50,000 and greater",US
13195,Palmyra,WI,55,53156,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",US
13196,Spokane,WA,53,99217,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
13197,Hamilton,MA,25,01936,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
13198,Grand Marais,MN,27,55604,10.0,"Rural areas: primary flow to a tract outside a urbanized area of 50,000 and greater or UC",US
13199,Warroad,MN,27,56763,10.0,"Rural areas: primary flow to a tract outside a urbanized area of 50,000 and greater or UC",US
13200,Roosevelt,NY,36,11575,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
13201,Marco Island,FL,12,34145,4.1,"Secondary flow 30% to <50% to a urbanized area of 50,000 and greater",US
13202,Charlotte,NC,37,28219,10.0,"Rural areas: primary flow to a tract outside a urbanized area of 50,000 and greater or UC",US
13203,Los Angeles,CA,06,90029,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
13204,Milpitas,CA,06,95035,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
13205,Danville,IA,19,52623,5.0,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",US
13206,Overland Park,KS,20,66221,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
13207,Moriches,NY,36,11955,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US
13208,Paullina,IA,19,51046,10.0,"Rural areas: primary flow to a tract outside a urbanized area of 50,000 and greater or UC",US
13209,Brodheadsville,PA,42,18322,3.0,"Metropolitan area low commuting: primary flow 10% to <30% to a urbanized area of 50,000 and greater",US
